MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|GENDER
015.12|31|3040|general medicine|30190|infectious disease|
015.13|31|3040|general medicine|30190|infectious disease|
015.14|31|3040|general medicine|30190|infectious disease|
015.15|31|3040|general medicine|30190|infectious disease|
015.16|31|3040|general medicine|30190|infectious disease|
015.20|31|3040|general medicine|30190|infectious disease|
015.21|31|3040|general medicine|30190|infectious disease|
015.22|31|3040|general medicine|30190|infectious disease|
015.23|31|3040|general medicine|30190|infectious disease|
015.24|31|3040|general medicine|30190|infectious disease|
015.25|31|3040|general medicine|30190|infectious disease|
015.26|31|3040|general medicine|30190|infectious disease|
015.50|31|3040|general medicine|30190|infectious disease|
015.51|31|3040|general medicine|30190|infectious disease|
015.52|31|3040|general medicine|30190|infectious disease|
015.53|31|3040|general medicine|30190|infectious disease|
015.54|31|3040|general medicine|30190|infectious disease|
015.55|31|3040|general medicine|30190|infectious disease|
015.56|31|3040|general medicine|30190|infectious disease|
015.60|31|3040|general medicine|30190|infectious disease|
015.61|31|3040|general medicine|30190|infectious disease|
015.62|31|3040|general medicine|30190|infectious disease|
015.63|31|3040|general medicine|30190|infectious disease|
015.64|31|3040|general medicine|30190|infectious disease|
015.65|31|3040|general medicine|30190|infectious disease|
015.66|31|3040|general medicine|30190|infectious disease|
015.70|31|3040|general medicine|30190|infectious disease|
015.71|31|3040|general medicine|30190|infectious disease|
015.72|31|3040|general medicine|30190|infectious disease|
015.73|31|3040|general medicine|30190|infectious disease|
015.74|31|3040|general medicine|30190|infectious disease|
015.75|31|3040|general medicine|30190|infectious disease|
015.76|31|3040|general medicine|30190|infectious disease|
015.80|31|3040|general medicine|30190|infectious disease|
015.81|31|3040|general medicine|30190|infectious disease|
015.82|31|3040|general medicine|30190|infectious disease|
015.83|31|3040|general medicine|30190|infectious disease|
015.84|31|3040|general medicine|30190|infectious disease|
015.85|31|3040|general medicine|30190|infectious disease|
015.86|31|3040|general medicine|30190|infectious disease|
015.90|31|3040|general medicine|30190|infectious disease|
015.91|31|3040|general medicine|30190|infectious disease|
015.92|31|3040|general medicine|30190|infectious disease|
015.93|31|3040|general medicine|30190|infectious disease|
015.94|31|3040|general medicine|30190|infectious disease|
015.95|31|3040|general medicine|30190|infectious disease|
015.96|31|3040|general medicine|30190|infectious disease|
01500|31|3040|general medicine|30190|infectious disease|
01501|31|3040|general medicine|30190|infectious disease|
01502|31|3040|general medicine|30190|infectious disease|
01503|31|3040|general medicine|30190|infectious disease|
01504|31|3040|general medicine|30190|infectious disease|
01505|31|3040|general medicine|30190|infectious disease|
01506|31|3040|general medicine|30190|infectious disease|
01510|31|3040|general medicine|30190|infectious disease|
01511|31|3040|general medicine|30190|infectious disease|
01512|31|3040|general medicine|30190|infectious disease|
01513|31|3040|general medicine|30190|infectious disease|
01514|31|3040|general medicine|30190|infectious disease|
01515|31|3040|general medicine|30190|infectious disease|
01516|31|3040|general medicine|30190|infectious disease|
01520|31|3040|general medicine|30190|infectious disease|
01521|31|3040|general medicine|30190|infectious disease|
01522|31|3040|general medicine|30190|infectious disease|
01523|31|3040|general medicine|30190|infectious disease|
01524|31|3040|general medicine|30190|infectious disease|
01525|31|3040|general medicine|30190|infectious disease|
01526|31|3040|general medicine|30190|infectious disease|
01550|31|3040|general medicine|30190|infectious disease|
01551|31|3040|general medicine|30190|infectious disease|
01552|31|3040|general medicine|30190|infectious disease|
01553|31|3040|general medicine|30190|infectious disease|
01554|31|3040|general medicine|30190|infectious disease|
01555|31|3040|general medicine|30190|infectious disease|
01556|31|3040|general medicine|30190|infectious disease|
01560|31|3040|general medicine|30190|infectious disease|
01561|31|3040|general medicine|30190|infectious disease|
01562|31|3040|general medicine|30190|infectious disease|
01563|31|3040|general medicine|30190|infectious disease|
01564|31|3040|general medicine|30190|infectious disease|
01565|31|3040|general medicine|30190|infectious disease|
01566|31|3040|general medicine|30190|infectious disease|
01570|31|3040|general medicine|30190|infectious disease|
01571|31|3040|general medicine|30190|infectious disease|
01572|31|3040|general medicine|30190|infectious disease|
01573|31|3040|general medicine|30190|infectious disease|
01574|31|3040|general medicine|30190|infectious disease|
01575|31|3040|general medicine|30190|infectious disease|
01576|31|3040|general medicine|30190|infectious disease|
01580|31|3040|general medicine|30190|infectious disease|
01581|31|3040|general medicine|30190|infectious disease|
01582|31|3040|general medicine|30190|infectious disease|
01583|31|3040|general medicine|30190|infectious disease|
01584|31|3040|general medicine|30190|infectious disease|
01585|31|3040|general medicine|30190|infectious disease|
01586|31|3040|general medicine|30190|infectious disease|
01590|31|3040|general medicine|30190|infectious disease|
01591|31|3040|general medicine|30190|infectious disease|
01592|31|3040|general medicine|30190|infectious disease|
01593|31|3040|general medicine|30190|infectious disease|
01594|31|3040|general medicine|30190|infectious disease|
01595|31|3040|general medicine|30190|infectious disease|
01596|31|3040|general medicine|30190|infectious disease|
016.00|31|3040|general medicine|30190|infectious disease|
016.01|31|3040|general medicine|30190|infectious disease|
016.02|31|3040|general medicine|30190|infectious disease|
016.03|31|3040|general medicine|30190|infectious disease|
016.04|31|3040|general medicine|30190|infectious disease|
016.05|31|3040|general medicine|30190|infectious disease|
016.06|31|3040|general medicine|30190|infectious disease|
016.10|31|3040|general medicine|30190|infectious disease|
016.11|31|3040|general medicine|30190|infectious disease|
016.12|31|3040|general medicine|30190|infectious disease|
016.13|31|3040|general medicine|30190|infectious disease|
016.14|31|3040|general medicine|30190|infectious disease|
016.15|31|3040|general medicine|30190|infectious disease|
016.16|31|3040|general medicine|30190|infectious disease|
016.20|31|3040|general medicine|30190|infectious disease|
016.21|31|3040|general medicine|30190|infectious disease|
016.22|31|3040|general medicine|30190|infectious disease|
016.23|31|3040|general medicine|30190|infectious disease|
016.24|31|3040|general medicine|30190|infectious disease|
016.25|31|3040|general medicine|30190|infectious disease|
016.26|31|3040|general medicine|30190|infectious disease|
016.30|31|3040|general medicine|30190|infectious disease|
016.31|31|3040|general medicine|30190|infectious disease|
016.32|31|3040|general medicine|30190|infectious disease|
016.33|31|3040|general medicine|30190|infectious disease|
016.34|31|3040|general medicine|30190|infectious disease|
016.35|31|3040|general medicine|30190|infectious disease|
016.36|31|3040|general medicine|30190|infectious disease|
016.40|31|3040|general medicine|30190|infectious disease|
016.41|31|3040|general medicine|30190|infectious disease|
016.42|31|3040|general medicine|30190|infectious disease|
016.43|31|3040|general medicine|30190|infectious disease|
016.44|31|3040|general medicine|30190|infectious disease|
016.45|31|3040|general medicine|30190|infectious disease|
016.46|31|3040|general medicine|30190|infectious disease|
016.50|31|3040|general medicine|30190|infectious disease|
016.51|31|3040|general medicine|30190|infectious disease|
016.52|31|3040|general medicine|30190|infectious disease|
016.53|31|3040|general medicine|30190|infectious disease|
016.54|31|3040|general medicine|30190|infectious disease|
016.55|31|3040|general medicine|30190|infectious disease|
016.56|31|3040|general medicine|30190|infectious disease|
016.60|31|3040|general medicine|30190|infectious disease|
016.61|31|3040|general medicine|30190|infectious disease|
016.62|31|3040|general medicine|30190|infectious disease|
016.63|31|3040|general medicine|30190|infectious disease|
016.64|31|3040|general medicine|30190|infectious disease|
016.65|31|3040|general medicine|30190|infectious disease|
016.66|31|3040|general medicine|30190|infectious disease|
016.70|31|3040|general medicine|30190|infectious disease|
016.71|31|3040|general medicine|30190|infectious disease|
016.72|31|3040|general medicine|30190|infectious disease|
016.73|31|3040|general medicine|30190|infectious disease|
016.74|31|3040|general medicine|30190|infectious disease|
016.75|31|3040|general medicine|30190|infectious disease|
016.76|31|3040|general medicine|30190|infectious disease|
016.90|31|3040|general medicine|30190|infectious disease|
016.91|31|3040|general medicine|30190|infectious disease|
016.92|31|3040|general medicine|30190|infectious disease|
016.93|31|3040|general medicine|30190|infectious disease|
016.94|31|3040|general medicine|30190|infectious disease|
016.95|31|3040|general medicine|30190|infectious disease|
016.96|31|3040|general medicine|30190|infectious disease|
01600|31|3040|general medicine|30190|infectious disease|
01601|31|3040|general medicine|30190|infectious disease|
01602|31|3040|general medicine|30190|infectious disease|
01603|31|3040|general medicine|30190|infectious disease|
01604|31|3040|general medicine|30190|infectious disease|
01605|31|3040|general medicine|30190|infectious disease|
01606|31|3040|general medicine|30190|infectious disease|
01610|31|3040|general medicine|30190|infectious disease|
01611|31|3040|general medicine|30190|infectious disease|
01612|31|3040|general medicine|30190|infectious disease|
01613|31|3040|general medicine|30190|infectious disease|
01614|31|3040|general medicine|30190|infectious disease|
01615|31|3040|general medicine|30190|infectious disease|
01616|31|3040|general medicine|30190|infectious disease|
01620|31|3040|general medicine|30190|infectious disease|
01621|31|3040|general medicine|30190|infectious disease|
01622|31|3040|general medicine|30190|infectious disease|
01623|31|3040|general medicine|30190|infectious disease|
01624|31|3040|general medicine|30190|infectious disease|
01625|31|3040|general medicine|30190|infectious disease|
01626|31|3040|general medicine|30190|infectious disease|
01630|31|3040|general medicine|30190|infectious disease|
01631|31|3040|general medicine|30190|infectious disease|
01632|31|3040|general medicine|30190|infectious disease|
01633|31|3040|general medicine|30190|infectious disease|
01634|31|3040|general medicine|30190|infectious disease|
01635|31|3040|general medicine|30190|infectious disease|
01636|31|3040|general medicine|30190|infectious disease|
01640|31|3040|general medicine|30190|infectious disease|
