CODE_GROUP|MX_TYPE|MX_CODE
16400|31|40599
16400|31|4372
16500|31|41000
16500|31|41001
16500|31|41002
16500|31|41010
16500|31|41011
16500|31|41012
16500|31|41020
16500|31|41021
16500|31|41022
16500|31|41030
16500|31|41031
16500|31|41032
16500|31|41040
16500|31|41041
16500|31|41042
16500|31|41050
16500|31|41051
16500|31|41052
16500|31|41060
16500|31|41061
14000|31|443.89
14000|31|443.9
14000|31|4430
14000|31|4431
14000|31|44321
14000|31|44322
14000|31|44323
14000|31|44324
14000|31|44329
14000|31|44381
14000|31|44382
14000|31|44389
14000|31|4439
14000|31|447.1
14000|31|4471
14000|31|557.1
14000|31|557.9
14000|31|5571
14000|31|5579
14000|31|v43.4
14000|31|v434
14100|31|446.5
14100|31|4465
14100|31|710.0
14100|31|710.1
14100|31|710.2
14100|31|710.3
14100|31|710.4
14100|31|7100
14100|31|7101
14100|31|7102
14100|31|7103
14100|31|7104
14100|31|714.0
14100|31|714.1
14100|31|714.2
14100|31|7140
14100|31|7141
14100|31|7142
14100|31|71481
14100|31|725
13100|31|29410
13100|31|29411
13100|31|294.11
13300|31|25080
13300|31|25081
13300|31|25082
13300|31|25083
13300|31|250.80
13300|31|250.81
13300|31|250.82
13300|31|250.83
14100|31|714.81
14100|31|714.89
14100|31|71489
14600|31|28521
14600|31|28522
14600|31|28529
14600|31|2853
14600|31|2858
14600|31|2859
14700|31|49300
14700|31|49301
14700|31|49302
14700|31|49310
14700|31|49311
14700|31|49312
14700|31|49320
14700|31|49321
14700|31|49322
14700|31|49381
14700|31|49382
14700|31|49390
14700|31|49391
14700|31|49392
14800|31|42731
14900|31|60000
14900|31|60001
14900|31|60010
14900|31|60011
14900|31|60020
14900|31|60021
14900|31|6003
14900|31|60090
14900|31|60091
15000|31|1530
15000|31|1531
15000|31|1532
15000|31|1533
15000|31|1534
15000|31|1535
15000|31|1536
15000|31|1537
15000|31|1538
15000|31|1539
15000|31|1540
15000|31|1541
15000|31|2303
15000|31|2304
15000|31|v1005
15000|31|v1006
15100|31|1820
15100|31|2332
15100|31|v1042
15200|31|1740
15200|31|1741
15200|31|1742
15200|31|1743
15200|31|1744
15200|31|1745
15200|31|1746
15200|31|1748
15200|31|1749
15200|31|1750
15200|31|1759
15200|31|2330
15200|31|v103
15300|31|1622
15300|31|1623
15300|31|1624
15300|31|1625
15300|31|1628
15300|31|1629
15300|31|2312
15300|31|v1011
15400|31|185
15400|31|2334
15400|31|v1046
15500|31|36601
15500|31|36602
15500|31|36603
15500|31|36604
15500|31|36609
15500|31|36610
15500|31|36612
15500|31|36613
15500|31|36614
15500|31|36615
15500|31|36616
15500|31|36617
15500|31|36618
15500|31|36619
15500|31|36620
15500|31|36621
15500|31|36622
15500|31|36623
15500|31|36630
15500|31|36645
15500|31|36646
15500|31|36650
15500|31|36651
15500|31|36652
15500|31|36653
15500|31|3668
15500|31|3669
15500|31|37926
15500|31|37931
15500|31|37939
15500|31|74330
15500|31|74331
15500|31|74332
15500|31|74333
15500|31|v431
15600|31|01600
15600|31|01601
800|31|30753
800|31|476
800|31|476.0
800|31|476.00
800|31|476.1
800|31|476.10
800|31|4760
800|31|47600
800|31|4761
800|31|47610
800|31|493.1
800|31|493.10
800|31|493.11
800|31|4931
800|31|49310
800|31|49311
800|31|530.10
800|31|530.11
800|31|530.12
800|31|530.19
800|31|530.81
1300|31|47829
1300|31|519.8
1300|31|5198
1300|31|770.81
1300|31|77081
1300|31|780.09
1300|31|780.5
1300|31|780.50
1300|31|780.51
1300|31|780.52
1300|31|780.53
1300|31|780.54
1300|31|780.56
1300|31|780.57
1300|31|780.58
1300|31|780.59
1300|31|780.79
1300|31|78009
1300|31|7805
1300|31|78050
1300|31|78051
1300|31|78052
1300|31|78053
1300|31|78054
1300|31|78056
1300|31|78057
1300|31|78058
1300|31|78059
1300|31|78079
1300|31|786.09
1300|31|78609
1300|31|799.0
1300|31|7990
1300|31|v69.5
1300|31|v695
1300|22|30370
1300|11|g0398
1300|11|g0400
1400|51|734
1400|51|735
1400|51|739
1400|51|740
800|31|53010
800|31|53011
800|31|53012
800|31|53019
800|31|53081
800|31|536.8
800|31|536.80
800|31|5368
800|31|53680
800|31|76850
800|31|784.42
800|31|784.99
800|31|78442
500|31|2714
800|31|78499
800|31|786.5
800|31|786.50
800|31|7865
800|31|787.1
800|31|7871
900|31|628
900|31|628.0
900|31|628.1
900|31|628.2
900|31|628.3
900|31|628.4
900|31|628.8
900|31|628.9
900|31|6280
900|31|6281
900|31|6282
900|31|6283
900|31|6284
900|31|6288
900|31|6289
900|31|v23.0
900|31|v230
1000|31|278
1000|31|278.0
1000|31|278.00
1000|31|278.01
1000|31|2780
1000|31|27800
1000|31|27801
1000|31|783.1
1000|31|7831
1000|31|v45.86
1000|31|v4586
1000|31|v77.8
1000|31|v778
1000|31|v85.30
1000|31|v85.31
1000|31|v85.32
1000|31|v85.33
1000|31|v85.34
1000|31|v85.35
1000|31|v85.36
1000|31|v85.37
1000|31|v85.38
1000|31|v85.39
1000|31|v85.4
1000|31|v8530
1000|31|v8531
1000|31|v8532
1000|31|v8533
1000|31|v8534
1000|31|v8535
1000|31|v8536
1000|31|v8537
1000|31|v8538
1000|31|v8539
1000|31|v854
1100|31|138
1100|31|15
1100|31|170.0
1100|31|170.1
1100|31|170.2
1100|31|170.3
1100|31|170.4
1100|31|170.5
1100|31|170.6
1100|31|170.7
1100|31|170.8
1100|31|170.9
1100|31|1700
1100|31|1701
1100|31|1702
1100|31|1703
1100|31|1704
1100|31|1705
1100|31|1706
1100|31|1707
1100|31|1708
1100|31|1709
1100|31|237.7
1100|31|2377
1100|31|252.01
1100|31|25201
1100|31|277.5
1100|31|2775
1100|31|356.1
1100|31|3561
1100|31|730.00
1100|31|730.01
1100|31|730.02
1100|31|730.03
1100|31|730.04
1100|31|730.05
1100|31|730.06
1100|31|730.07
1100|31|730.08
1100|31|730.09
1100|31|730.1
1100|31|730.11
1100|31|730.12
1100|31|730.13
1100|31|730.14
1100|31|730.15
1100|31|730.16
1100|31|730.17
1100|31|730.18
1100|31|730.19
1100|31|730.20
1100|31|730.21
1100|31|730.22
1100|31|730.23
1100|31|730.24
1100|31|730.25
1100|31|730.26
1100|31|730.27
1100|31|730.28
1100|31|730.29
1100|31|73000
1100|31|73001
1100|31|73002
1100|31|73003
1100|31|73004
1800|41|44.98
1800|41|44.99
1800|41|4431
1800|41|4438
1800|41|4439
1100|31|733.42
1100|31|733.43
1100|31|733.44
1100|31|733.45
1100|31|733.46
1100|31|733.47
1100|31|733.48
1100|31|733.49
1100|31|7330
1100|31|73300
1100|31|73301
1100|31|73302
1100|31|73303
1100|31|73304
1100|31|73305
1100|31|73306
1100|31|73307
1100|31|73308
1100|31|73309
1100|31|73340
1100|31|73341
1100|31|73342
1100|31|73343
1100|31|73344
1100|31|73345
1100|31|73346
1100|31|73347
1100|31|73348
1100|31|73349
1100|31|737.40
1100|31|73740
1100|31|781.91
5900|31|34571
5900|31|34570
5900|31|780.39
5900|31|339.21
5900|31|346.73
5900|31|339.82
5900|31|339.81
5900|31|339.44
5900|31|339.43
5900|31|339.42
5900|31|339.41
5900|31|339.01
5900|31|339.22
5900|31|34551
5900|31|339.20
5900|31|339.12
5900|31|339.11
5900|31|339.10
5900|31|339.09
5900|31|339.05
5900|31|339.04
5900|31|339.3
5900|31|345.3
5900|31|345.61
5900|31|345.60
5900|31|345.6
5900|31|345.51
5900|31|345.50
5900|31|345.5
5900|31|345.41
5900|31|34561
5900|31|345.4
5900|31|345.71
5900|31|345.2
5900|31|345.11
5900|31|345.10
5900|31|345.1
5900|31|345.01
5900|31|345.00
5900|31|345
5900|31|345.40
5900|31|34501
5900|31|339.85
5900|31|34550
5900|31|34541
5900|31|34540
5900|31|3453
5900|31|3452
5900|31|34511
5900|31|345.7
5900|31|3451
5900|31|345.70
5900|31|34500
5900|31|345.91
5900|31|345.90
5900|31|345.9
5900|31|345.81
5900|31|345.80
5900|31|345.8
5900|31|34560
5900|31|34510
5900|31|346.42
5900|31|339.83
5900|31|346.62
5900|31|346.61
5900|31|346.60
5900|31|346.53
5900|31|346.52
5900|31|346.51
5900|31|346.70
5900|31|346.43
5900|31|346.72
5900|31|346.41
5900|31|346.40
5900|31|346.33
5900|31|346.32
5900|31|346.31
5900|31|346.30
5900|31|346.23
5900|31|346.50
5900|31|346.91
5900|31|34612
5900|31|34611
5900|31|34610
5900|31|34603
5900|31|34602
5900|31|34601
5900|31|34600
5900|31|346.63
5900|31|346.92
5900|31|346.20
5900|31|346.90
5900|31|346.9
5900|31|346.83
5900|31|346.82
5900|31|346.81
5900|31|346.80
5900|31|346.8
5900|31|346.93
5900|31|33909
5900|31|33942
5900|31|33941
5900|31|3393
5900|31|33922
5900|31|33921
5900|31|33920
5900|31|33912
5900|31|346.22
5900|31|33910
5900|31|33981
5900|31|33905
5900|31|33904
5900|31|33903
5900|31|33902
5900|31|33901
5900|31|33900
5900|31|339.89
5900|31|33911
5900|31|346.01
5900|31|99702
5900|31|346.2
5900|31|346.13
5900|31|346.12
5900|31|346.11
5900|31|346.10
5900|31|346.1
5900|31|33943
5900|31|346.02
5900|31|33944
5900|31|346.00
5900|31|346
5900|31|33989
5900|31|33985
5900|31|33984
5900|31|33983
5900|31|33982
5900|31|346.21
5900|31|346.03
5900|31|434.9
5900|31|v4588
5900|31|4349
5900|31|43411
5900|31|43410
5900|31|43401
5900|31|43400
5900|31|4340
5900|31|43491
5900|31|434.90
5900|31|435
5900|31|434.11
5900|31|434.10
5900|31|434.1
12500|31|v1781
12500|31|v17.81
12300|31|305.1
12300|31|3051
12300|31|v15.82
12300|31|v1582
12300|31|649.0
12300|31|6490
12300|11|0002f
12300|11|0003f
12300|11|1000f
12300|11|1001f
12300|11|1034f
12300|11|1035f
12300|11|99406
12300|11|99407
12300|11|g0375
12300|11|g0376
12300|11|g8093
12300|11|g8094
12300|11|g8402
12300|11|g8403
12300|11|g8455
12300|11|g8456
12300|11|g9016
12300|11|s4995
12300|11|s9075
12300|11|s9453
12300|11|z9301
12300|11|0004f
12300|11|0005f
12300|11|1036f
12300|11|4000f
12300|11|4001f
12300|11|d1320
12300|11|g8455
12300|11|g8456
12300|11|g8457
12300|11|4004f
12400|31|338.2
12400|31|355.9
12400|31|355.71
12400|31|354.4
12400|31|338.4
12400|31|729.1
12400|31|338.3
12400|31|337.2
12400|31|337.20
12400|31|337.21
12400|31|337.22
12400|31|337.29
1600|41|59.71
1600|41|59.72
1600|41|59.79
1600|41|5971
1600|41|5972
1600|41|5979
5900|31|34621
5900|31|997.02
5900|31|4389
5900|31|43889
5900|31|43885
5900|31|43884
5900|31|43883
5900|31|43831
5900|31|43881
5900|31|43832
5900|31|4386
5900|31|43853
5900|31|43852
5900|31|43851
5900|31|43850
5900|31|43842
5900|31|43841
5900|31|438.53
5900|31|43882
5900|31|4373
5900|31|438.1
5900|31|438.0
5900|31|438
5900|31|4379
5900|31|4378
5900|31|4377
5900|31|4376
5900|31|438.7
5900|31|4374
5900|31|438.12
5900|31|4371
5900|31|4370
5900|31|437.9
5900|31|437.8
5900|31|437.7
5900|31|437.6
5900|31|v45.88
5900|31|4375
5900|31|438.31
5900|31|438.52
5900|31|438.51
5900|31|438.50
5900|31|438.5
5900|31|438.42
5900|31|438.41
5900|31|438.40
5900|31|438.10
5900|31|438.32
5900|31|438.11
5900|31|438.30
5900|31|438.3
5900|31|438.22
5900|31|438.21
5900|31|438.20
5900|31|438.2
5900|31|438.19
5900|31|437.4
5900|31|438.4
5900|31|3411
5900|31|344.40
5900|31|0361
5900|31|0360
5900|31|036.1
5900|31|036.0
5900|31|00321
5900|31|003.21
5900|31|045.01
5900|31|3418
5900|31|045.02
5900|31|3410
5900|31|341.9
5900|31|341.8
5900|31|341.1
5900|31|341.0
5900|31|341
5900|31|340.
5900|31|3419
5900|31|045.21
5900|31|04502
5900|31|04501
5900|31|04500
5900|31|045.93
5900|31|045.92
5900|31|045.91
5900|31|045.90
5900|31|045.00
5900|31|045.22
5900|31|3348
5900|31|045.20
5900|31|045.16
5900|31|045.13
5900|31|045.12
5900|31|045.11
5900|31|045.10
5900|31|045.03
5900|31|045.23
5900|31|344.9
5900|31|34430
5900|31|3442
5900|31|3441
5900|31|800.32
5900|31|800.31
5900|31|800.30
5900|31|800.3
5900|31|800.29
5900|31|v485
5900|31|800.36
5900|31|800.56
5900|31|784.3
5900|31|800.65
5900|31|800.64
5900|31|800.63
5900|31|800.62
5900|31|800.61
5900|31|800.60
5900|31|800.45
5900|31|800.59
5900|31|800.46
5900|31|800.55
5900|31|800.54
5900|31|800.53
5900|31|800.52
5900|31|800.51
5900|31|800.50
5900|31|800.5
5900|31|800.24
5900|31|800.6
5900|31|v5301
5900|31|800.01
5900|31|800.00
5900|31|800
5900|31|3102
5900|31|310.2
5900|31|v800
5900|31|v80.0
5900|31|800.26
5900|31|v5302
5900|31|800.04
5900|31|v530
5900|31|v53.09
5900|31|v53.02
5900|31|v53.01
5900|31|v53.0
5900|31|v53
5900|31|800.69
5900|31|34409
5900|31|34404
5900|31|34403
5900|31|34402
5900|31|340
5900|31|34400
5900|31|34440
5900|31|344.89
5900|31|344.81
5900|31|344.60
5900|31|344.6
5900|31|344.5
5900|31|344.42
5900|31|34613
5900|31|34401
5900|31|334
5900|31|04511
5900|31|3343
5900|31|3342
5900|31|3340
5900|31|334.9
5900|31|334.8
5900|31|334.3
5900|31|34431
5900|31|334.0
5900|31|34432
5900|31|3449
5900|31|34489
5900|31|34481
5900|31|34460
5900|31|3445
5900|31|34442
5900|31|34441
5900|31|3349
5900|31|334.2
5900|31|049.8
5900|31|0530
5900|31|053.0
5900|31|0520
5900|31|052.0
5900|31|0499
5900|31|0498
5900|31|0491
5900|31|0470
5900|31|049.9
5900|31|0543
5900|31|049.1
5900|31|049.0
5900|31|048.
5900|31|048
5900|31|0479
5900|31|0478
5900|31|04503
5900|31|0490
5900|31|062.2
5900|31|v5309
5900|31|800.13
5900|31|800.23
5900|31|800.22
5900|31|800.21
5900|31|800.20
5900|31|800.2
5900|31|800.19
5900|31|800.16
5900|31|800.02
5900|31|800.14
5900|31|800.03
5900|31|800.12
5900|31|800.11
5900|31|800.10
5900|31|800.1
5900|31|800.09
5900|31|800.06
5900|31|800.05
5900|31|v49.3
5900|31|800.15
5900|31|780.3
5900|31|339.84
5900|31|339.00
5900|31|30781
5900|31|307.81
5900|31|78039
5900|31|78031
5900|31|7803
5900|31|339.02
5900|31|780.31
5900|31|339.03
5900|31|34591
5900|31|34590
5900|31|3459
5900|31|34581
5900|31|34580
5900|31|333
5900|31|333.81
5900|31|34640
5900|31|34661
5900|31|34660
5900|31|34653
5900|31|34652
5900|31|34651
5900|31|34650
5900|31|34643
5900|31|331.19
5900|31|34641
5900|31|34670
5900|31|34633
5900|31|34632
5900|31|34631
5900|31|34630
5900|31|34623
5900|31|34622
5900|31|0624
5900|31|34642
5900|31|34690
5900|31|333.99
5900|31|331.0
5900|31|331
5900|31|7840
5900|31|784.0
5900|31|784
5900|31|34693
5900|31|34662
5900|31|34691
5900|31|34663
5900|31|34683
5900|31|34682
5900|31|34681
5900|31|34680
5900|31|34673
5900|31|34672
5900|31|34671
5900|31|331.11
5900|31|34692
5900|31|34291
5900|31|343.9
5900|31|343.8
5900|31|343.4
5900|31|343.3
5900|31|343.2
5900|31|343.1
5900|31|343.0
5900|31|34210
5900|31|34292
5900|31|3432
5900|31|34290
5900|31|3429
5900|31|34282
5900|31|34281
5900|31|34280
5900|31|34212
5900|31|333.92
5900|31|343
5900|31|344.02
5900|31|344.32
5900|31|344.31
5900|31|344.30
5900|31|344.3
5900|31|344.2
5900|31|344.1
5900|31|344.09
5900|31|3430
5900|31|344.03
5900|31|3431
5900|31|344.01
5900|31|344.00
5900|31|344
5900|31|3439
5900|31|3438
5900|31|3434
5900|31|3433
5900|31|34202
5900|31|344.04
5900|31|3336
5900|31|33392
5900|31|33391
5900|31|33390
5900|31|33389
5900|31|33384
5900|31|33383
5900|31|33382
5900|31|34211
5900|31|3337
5900|31|342
5900|31|3335
5900|31|3334
5900|31|3333
5900|31|3332
5900|31|3331
5900|31|3330
5900|31|34620
5900|31|33381
5900|31|342.8
5900|31|34201
5900|31|34200
5900|31|342.92
5900|31|342.91
5900|31|342.90
5900|31|342.9
5900|31|342.82
5900|31|33393
5900|31|342.80
5900|31|33399
5900|31|342.12
5900|31|342.11
5900|31|342.10
5900|31|342.1
5900|31|342.02
5900|31|342.01
5900|31|342.00
5900|31|333.93
5900|31|342.81
5900|31|853.09
5900|31|853.16
5900|31|853.15
5900|31|853.14
5900|31|853.13
5900|31|853.12
5900|31|853.11
5900|31|85103
5900|31|434.01
5900|31|434.00
5900|31|434.0
5900|31|434
5900|31|434.91
5900|31|4351
5900|31|437.1
5900|31|437.0
5900|31|437
5900|31|436.
5900|31|436
5900|31|4359
5900|31|4358
5900|31|43490
5900|31|4352
5900|31|4339
5900|31|4350
5900|31|435.9
5900|31|435.8
5900|31|435.3
5900|31|435.2
5900|31|435.1
5900|31|435.0
5900|31|4353
5900|31|432.1
5900|31|433.11
5900|31|433.1
5900|31|433.01
5900|31|433.00
5900|31|433
5900|31|4329
5900|31|4321
5900|31|43391
5900|31|432.9
5900|31|433.21
5900|31|432.0
5900|31|432
5900|31|431.
5900|31|431
5900|31|430.
5900|31|430
5900|31|801.51
5900|31|4320
5900|31|43300
5900|31|437.5
5900|31|43381
5900|31|43380
5900|31|43331
5900|31|43321
5900|31|43320
5900|31|43311
5900|31|433.2
5900|31|43301
5900|31|433.20
5900|31|433.91
5900|31|433.90
5900|31|433.9
5900|31|433.81
5900|31|433.80
5900|31|433.8
5900|31|433.31
5900|31|43390
5900|31|4331
5900|31|438.9
5900|31|43830
5900|31|43822
5900|31|43821
5900|31|43820
5900|31|43819
5900|31|43812
5900|31|43811
5900|31|438.6
5900|31|4380
5900|31|43840
5900|31|438.89
5900|31|438.85
5900|31|438.84
5900|31|438.83
5900|31|438.82
5900|31|438.81
5900|31|437.3
5900|31|43810
5900|31|4387
5900|31|853.1
5900|31|85301
5900|31|853.06
5900|31|853.05
5900|31|853.04
5900|31|853.03
5900|31|853.02
5900|31|853.01
5900|31|853.10
5900|31|85310
5900|31|854
5900|31|85319
5900|31|85316
5900|31|85315
5900|31|85314
5900|31|85313
5900|31|853.19
5900|31|854.06
5900|31|854.05
5900|31|854.04
5900|31|854.03
5900|31|85213
5900|31|854.12
5900|31|85412
5900|31|9050
5900|31|905.0
5900|31|905
5900|31|85419
5900|31|85416
5900|31|85415
5900|31|85400
5900|31|85413
5900|31|854.01
5900|31|85411
5900|31|85410
5900|31|85409
5900|31|85406
5900|31|85405
5900|31|85404
5900|31|85403
5900|31|85414
5900|31|85159
5900|31|85149
5900|31|85166
5900|31|85165
5900|31|85164
5900|31|85163
5900|31|85162
5900|31|85170
5900|31|85160
5900|31|85171
5900|31|85156
5900|31|85155
5900|31|85154
5900|31|85153
5900|31|85152
5900|31|85151
5900|31|85192
5900|31|85161
5900|31|85181
5900|31|85215
5900|31|85190
5900|31|85189
5900|31|85186
5900|31|85185
5900|31|85184
5900|31|85169
5900|31|85182
5900|31|85146
5900|31|85180
5900|31|85179
5900|31|85176
5900|31|85175
5900|31|85174
5900|31|85173
5900|31|85172
5900|31|85183
5900|31|85113
5900|31|85150
5900|31|85122
5900|31|85121
5900|31|0623
5900|31|0622
5900|31|0621
5900|31|0620
5900|31|062.9
5900|31|062.8
5900|31|062.5
5900|31|054.3
5900|31|062.3
5900|31|054.72
5900|31|062.1
5900|31|062.0
5900|31|05601
5900|31|056.01
5900|31|0550
5900|31|055.0
5900|31|05472
5900|31|047.9
5900|31|062.4
5900|31|04523
5900|31|046.2
5900|31|85120
5900|31|85119
5900|31|85116
5900|31|85124
5900|31|85114
5900|31|85125
5900|31|85112
5900|31|85111
5900|31|85110
5900|31|85109
5900|31|85106
5900|31|85105
5900|31|85104
5900|31|85115
5900|31|85135
5900|31|85145
5900|31|85144
5900|31|85143
5900|31|85142
5900|31|85141
5900|31|85140
5900|31|85123
5900|31|85136
5900|31|85193
5900|31|85134
5900|31|85133
5900|31|85132
5900|31|85131
5900|31|85130
5900|31|85129
5900|31|85126
5900|31|85139
5900|31|852.42
5900|31|852.33
5900|31|852.50
5900|31|852.5
5900|31|852.49
5900|31|852.46
5900|31|852.45
5900|31|852.52
5900|31|852.43
5900|31|852.53
5900|31|852.41
5900|31|852.40
5900|31|852.4
5900|31|852.39
5900|31|852.36
5900|31|852.35
5900|31|85191
5900|31|852.44
5900|31|85203
5900|31|v45.4
5900|31|85212
5900|31|85211
5900|31|85210
5900|31|85209
5900|31|85206
5900|31|852.51
5900|31|85204
5900|31|852.32
5900|31|85202
5900|31|85201
5900|31|85200
5900|31|852.59
5900|31|852.56
5900|31|852.55
5900|31|852.54
5900|31|85205
5900|31|852.02
5900|31|852.34
5900|31|852.10
5900|31|852.1
5900|31|852.09
5900|31|852.06
5900|31|852.05
5900|31|852.12
5900|31|852.03
5900|31|852.13
5900|31|852.01
5900|31|046.19
5900|31|046.11
5900|31|046.1
5900|31|046.0
5900|31|04593
5900|31|04592
5900|31|0471
5900|31|04590
5900|31|046.72
5900|31|04522
5900|31|04521
5900|31|04520
5900|31|04516
5900|31|04513
5900|31|04512
5900|31|344.4
5900|31|04591
5900|31|0462
5900|31|047.8
5900|31|047.1
5900|31|047.0
5900|31|0469
5900|31|0468
5900|31|04679
5900|31|04672
5900|31|046.3
5900|31|0463
5900|31|046.71
5900|31|04619
5900|31|04611
5900|31|0461
5900|31|0460
5900|31|046.9
5900|31|046.8
5900|31|046.79
5900|31|04510
5900|31|04671
5900|31|33111
5900|31|344.41
5900|31|332.0
5900|31|332
5900|31|33182
5900|31|3317
5900|31|3314
5900|31|3313
5900|31|3320
5900|31|33119
5900|31|3321
5900|31|3311
5900|31|3310
5900|31|331.82
5900|31|331.7
5900|31|331.4
5900|31|331.3
5900|31|331.2
5900|31|3312
5900|31|333.6
5900|31|333.91
5900|31|333.90
5900|31|333.9
5900|31|333.89
5900|31|333.84
5900|31|333.83
5900|31|333.82
5900|31|332.1
5900|31|333.7
5900|31|331.1
5900|31|333.5
5900|31|333.4
5900|31|333.3
5900|31|333.2
5900|31|333.1
5900|31|333.0
500|31|25080
5900|31|359.29
5900|31|35801
5900|31|359.23
5900|31|327.24
5900|31|359.21
5900|31|359.2
5900|31|359.1
5900|31|359.0
5900|31|359
5900|31|3589
5900|31|3588
5900|31|359.24
5900|31|32726
5900|31|32715
5900|31|32734
5900|31|32733
5900|31|32732
5900|31|32731
5900|31|32730
5900|31|32736
5900|31|32727
5900|31|32737
5900|31|32725
5900|31|32724
5900|31|32723
5900|31|32722
5900|31|32721
5900|31|32720
5900|31|327.22
5900|31|32729
5900|31|32751
5900|31|801.50
5900|31|801.5
5900|31|v695
5900|31|v69.5
5900|31|3278
5900|31|32759
5900|31|32735
5900|31|32752
5900|31|32714
5900|31|32749
5900|31|32744
5900|31|32743
5900|31|32742
5900|31|32741
5900|31|32740
5900|31|32739
5900|31|32753
5900|31|327.32
5900|31|32719
5900|31|327.4
5900|31|327.39
5900|31|327.37
5900|31|327.36
5900|31|327.35
5900|31|327.41
5900|31|327.33
5900|31|327.42
5900|31|327.31
5900|31|327.30
5900|31|327.3
5900|31|327.29
5900|31|327.27
5900|31|327.26
5900|31|327.25
5900|31|327.34
5900|31|327.8
5900|31|32713
5900|31|32712
5900|31|32711
5900|31|32710
5900|31|32709
5900|31|32702
5900|31|327.40
5900|31|32700
5900|31|3576
5900|31|327.59
5900|31|327.53
5900|31|327.52
